#adm1+pcode,#adm2+pcode,#date,#affected+infected+confirmed+total,#affected+infected+dead+total,created_at,created_by
3,14,2020-08-16,1727.3748804266982,298.7162968410926,2020-12-10 12:45:33.598434,jaredross
3,15,2020-08-16,29382.962903195028,5081.2188877572835,2020-12-10 12:45:33.598434,jaredross
3,16,2020-08-16,11296.995715171444,1953.5983553449078,2020-12-10 12:45:33.598434,jaredross
3,17,2020-08-16,12854.640342783821,2222.9630660554485,2020-12-10 12:45:33.598434,jaredross
3,18,2020-08-16,5493.236936626977,949.9497844813955,2020-12-10 12:45:33.598434,jaredross
3,19,2020-08-16,3558.355075649153,615.349142266705,2020-12-10 12:45:33.598434,jaredross
3,20,2020-08-16,4111.788469083782,711.0548143291321,2020-12-10 12:45:33.598434,jaredross
3,97,2020-08-16,3357.821261658569,580.6706720715783,2020-12-10 12:45:33.598434,jaredross
3,98,2020-08-16,2364.9256275006433,408.9684490358475,2020-12-10 12:45:33.598434,jaredross
3,108,2020-08-16,8567.630658821205,1481.6071092067066,2020-12-10 12:45:33.598434,jaredross
3,12,2020-08-17,8711.987332648348,1505.9058608521416,2020-12-10 12:45:33.598434,jaredross
3,13,2020-08-17,5958.756084271171,1029.9975617577627,2020-12-10 12:45:33.598434,jaredross
3,14,2020-08-17,1728.1376358164944,298.7162968410926,2020-12-10 12:45:33.598434,jaredross
3,15,2020-08-17,29395.937511993932,5081.2188877572835,2020-12-10 12:45:33.598434,jaredross
3,16,2020-08-17,11301.984119522978,1953.5983553449078,2020-12-10 12:45:33.598434,jaredross
3,17,2020-08-17,12860.316554888357,2222.9630660554485,2020-12-10 12:45:33.598434,jaredross
3,18,2020-08-17,5495.66258037595,949.9497844813955,2020-12-10 12:45:33.598434,jaredross
3,19,2020-08-17,3559.9263353354636,615.349142266705,2020-12-10 12:45:33.598434,jaredross
3,20,2020-08-17,4113.604107861463,711.0548143291321,2020-12-10 12:45:33.598434,jaredross
3,97,2020-08-17,3359.3039718069704,580.6706720715783,2020-12-10 12:45:33.598434,jaredross
3,98,2020-08-17,2365.969905606851,408.9684490358475,2020-12-10 12:45:33.598434,jaredross
3,108,2020-08-17,8571.41385987203,1481.6071092067066,2020-12-10 12:45:33.598434,jaredross
3,12,2020-08-18,8716.458549574869,1505.9058608521416,2020-12-10 12:45:33.598434,jaredross
3,13,2020-08-18,5961.814271806082,1029.9975617577627,2020-12-10 12:45:33.598434,jaredross
3,14,2020-08-18,1729.0245606883502,298.7162968410926,2020-12-10 12:45:33.598434,jaredross
3,15,2020-08-18,29411.024266411267,5081.2188877572835,2020-12-10 12:45:33.598434,jaredross
3,16,2020-08-18,11307.78458969918,1953.5983553449078,2020-12-10 12:45:33.598434,jaredross
3,17,2020-08-18,12866.91680152154,2222.9630660554485,2020-12-10 12:45:33.598434,jaredross
3,18,2020-08-18,5498.483096363127,949.9497844813955,2020-12-10 12:45:33.598434,jaredross
3,19,2020-08-18,3561.753381482336,615.349142266705,2020-12-10 12:45:33.598434,jaredross
3,20,2020-08-18,4115.715315742487,711.0548143291321,2020-12-10 12:45:33.598434,jaredross
3,97,2020-08-18,3361.0280533748787,580.6706720715783,2020-12-10 12:45:33.598434,jaredross
3,98,2020-08-18,2367.1841824745347,408.9684490358475,2020-12-10 12:45:33.598434,jaredross
3,108,2020-08-18,8575.81293086136,1481.6071092067066,2020-12-10 12:45:33.598434,jaredross
3,12,2020-08-19,8724.596164381137,1506.2635582062633,2020-12-10 12:45:33.598434,jaredross
3,13,2020-08-19,5967.380173119618,1030.2422167605557,2020-12-10 12:45:33.598434,jaredross
3,14,2020-08-19,1730.638763955128,298.78725083084106,2020-12-10 12:45:33.598434,jaredross
3,15,2020-08-19,29438.482159450807,5082.42582811067,2020-12-10 12:45:33.598434,jaredross
3,16,2020-08-19,11318.341445419868,1954.062392959004,2020-12-10 12:45:33.598434,jaredross
3,17,2020-08-19,12878.929250393929,2223.4910857861028,2020-12-10 12:45:33.598434,jaredross
3,18,2020-08-19,5503.61643545979,950.1754257603696,2020-12-10 12:45:33.598434,jaredross
3,19,2020-08-19,3565.078605469644,615.4953059584549,2020-12-10 12:45:33.598434,jaredross
3,20,2020-08-19,4119.557714085952,711.2237109596141,2020-12-10 12:45:33.598434,jaredross
3,97,2020-08-19,3364.1658818284723,580.808598597011,2020-12-10 12:45:33.598434,jaredross
3,98,2020-08-19,2369.394166373719,409.06559118526224,2020-12-10 12:45:33.598434,jaredross
3,108,2020-08-19,8583.819240061943,1481.9590348858533,2020-12-10 12:45:33.598434,jaredross
3,12,2020-08-20,8738.36751251482,1506.442406883324,2020-12-10 12:45:33.598434,jaredross
3,13,2020-08-20,5976.799390727142,1030.364544261952,2020-12-10 12:45:33.598434,jaredross
3,14,2020-08-20,1733.3704925604445,298.82272782571533,2020-12-10 12:45:33.598434,jaredross
3,15,2020-08-20,29484.94936305619,5083.029298287363,2020-12-10 12:45:33.598434,jaredross
3,16,2020-08-20,11336.20689356257,1954.294411766052,2020-12-10 12:45:33.598434,jaredross
3,17,2020-08-20,12899.258010024127,2223.75509565143,2020-12-10 12:45:33.598434,jaredross
3,18,2020-08-20,5512.3036247002965,950.2882463998567,2020-12-10 12:45:33.598434,jaredross
3,19,2020-08-20,3570.705907602012,615.5683878043297,2020-12-10 12:45:33.598434,jaredross
3,20,2020-08-20,4126.060234359509,711.308159274855,2020-12-10 12:45:33.598434,jaredross
3,97,2020-08-20,3369.4760530576305,580.8775618597274,2020-12-10 12:45:33.598434,jaredross
3,98,2020-08-20,2373.1341391261844,409.1141622599696,2020-12-10 12:45:33.598434,jaredross
3,108,2020-08-20,8597.368378709083,1482.1349977254265,2020-12-10 12:45:33.598434,jaredross
3,12,2020-08-21,8753.927347419112,1506.9789529145064,2020-12-10 12:45:33.598434,jaredross
3,13,2020-08-21,5987.441883348629,1030.7315267661413,2020-12-10 12:45:33.598434,jaredross
3,14,2020-08-21,1736.4569911145034,298.92915881033804,2020-12-10 12:45:33.598434,jaredross
3,15,2020-08-21,29537.451268428504,5084.839708817443,2020-12-10 12:45:33.598434,jaredross
3,16,2020-08-21,11356.392529775754,1954.9904681871963,2020-12-10 12:45:33.598434,jaredross
3,17,2020-08-21,12922.226868307598,2224.5471252474117,2020-12-10 12:45:33.598434,jaredross
3,18,2020-08-21,5522.119020335675,950.626708318318,2020-12-10 12:45:33.598434,jaredross
3,19,2020-08-21,3577.0640281931287,615.7876333419545,2020-12-10 12:45:33.598434,jaredross
3,20,2020-08-21,4133.4072377854745,711.5615042205781,2020-12-10 12:45:33.598434,jaredross
3,97,2020-08-21,3375.4758569139517,581.0844516478763,2020-12-10 12:45:33.598434,jaredross
3,98,2020-08-21,2377.3598226257236,409.2598754840916,2020-12-10 12:45:33.598434,jaredross
3,108,2020-08-21,8612.677145751955,1482.6628862441462,2020-12-10 12:45:33.598434,jaredross
3,12,2020-08-22,8770.470850047239,1506.9789529145064,2020-12-10 12:45:33.598434,jaredross
3,13,2020-08-22,5998.757177227797,1030.7315267661413,2020-12-10 12:45:33.598434,jaredross
3,14,2020-08-22,1739.7386131403705,298.92915881033804,2020-12-10 12:45:33.598434,jaredross
3,15,2020-08-22,29593.27225977263,5084.839708817443,2020-12-10 12:45:33.598434,jaredross
3,16,2020-08-22,11377.854269427702,1954.9904681871963,2020-12-10 12:45:33.598434,jaredross
3,17,2020-08-22,12946.64778085037,2224.5471252474117,2020-12-10 12:45:33.598434,jaredross
3,18,2020-08-22,5532.554929488231,950.626708318318,2020-12-10 12:45:33.598434,jaredross
3,19,2020-08-22,3583.8240989365577,615.7876333419545,2020-12-10 12:45:33.598434,jaredross
3,20,2020-08-22,4141.218706945267,711.5615042205781,2020-12-10 12:45:33.598434,jaredross
3,97,2020-08-22,3381.8549587152133,581.0844516478763,2020-12-10 12:45:33.598434,jaredross
3,98,2020-08-22,2381.852647036153,409.2598754840916,2020-12-10 12:45:33.598434,jaredross
3,108,2020-08-22,8628.95370841248,1482.6628862441462,2020-12-10 12:45:33.598434,jaredross
3,12,2020-08-23,8791.843266956006,1507.336650268628,2020-12-10 12:45:33.598434,jaredross
3,13,2020-08-23,6013.375313644668,1030.976181768934,2020-12-10 12:45:33.598434,jaredross
3,14,2020-08-23,1743.9781140278421,299.0001128000865,2020-12-10 12:45:33.598434,jaredross
3,15,2020-08-23,29665.386945887476,5086.046649170829,2020-12-10 12:45:33.598434,jaredross
3,16,2020-08-23,11405.58051686995,1955.4545058012925,2020-12-10 12:45:33.598434,jaredross
3,17,2020-08-23,12978.196959756975,2225.0751449780664,2020-12-10 12:45:33.598434,jaredross
3,18,2020-08-23,5546.03699590694,950.8523495972922,2020-12-10 12:45:33.598434,jaredross
3,19,2020-08-23,3592.5573795186087,615.9337970337043,2020-12-10 12:45:33.598434,jaredross
3,20,2020-08-23,4151.310280616564,711.73040085106,2020-12-10 12:45:33.598434,jaredross
3,97,2020-08-23,3390.0960686098156,581.222378173309,2020-12-10 12:45:33.598434,jaredross
3,98,2020-08-23,2387.656890463681,409.3570176335063,2020-12-10 12:45:33.598434,jaredross
3,108,2020-08-23,8649.981267741483,1483.0148119232927,2020-12-10 12:45:33.598434,jaredross
3,12,2020-08-24,8801.679944194351,1507.4260746071586,2020-12-10 12:45:33.598434,jaredross
3,13,2020-08-24,6020.1033262214705,1031.0373455196323,2020-12-10 12:45:33.598434,jaredross
3,14,2020-08-24,1745.9293487459252,299.01785129752363,2020-12-10 12:45:33.598434,jaredross
3,15,2020-08-24,29698.577805605604,5086.348384259176,2020-12-10 12:45:33.598434,jaredross
3,16,2020-08-24,11418.341551257594,1955.5705152048165,2020-12-10 12:45:33.598434,jaredross
3,17,2020-08-24,12992.717502349975,2225.20714991073,2020-12-10 12:45:33.598434,jaredross
3,18,2020-08-24,5552.24213107873,950.9087599170358,2020-12-10 12:45:33.598434,jaredross
3,19,2020-08-24,3596.5768810417285,615.9703379566417,2020-12-10 12:45:33.598434,jaredross
3,20,2020-08-24,4155.954937954819,711.7726250086805,2020-12-10 12:45:33.598434,jaredross
3,97,2020-08-24,3393.8890480592145,581.2568598046672,2020-12-10 12:45:33.598434,jaredross
3,98,2020-08-24,2390.328299572585,409.38130317085995,2020-12-10 12:45:33.598434,jaredross
3,108,2020-08-24,8659.659223918012,1483.1027933430792,2020-12-10 12:45:33.598434,jaredross
3,12,2020-08-25,8812.32144047947,1507.4260746071586,2020-12-10 12:45:33.598434,jaredross
3,13,2020-08-25,6027.381812554557,1031.0373455196323,2020-12-10 12:45:33.598434,jaredross
3,14,2020-08-25,1748.0402299409425,299.01785129752363,2020-12-10 12:45:33.598434,jaredross
3,15,2020-08-25,29734.484281118854,5086.348384259176,2020-12-10 12:45:33.598434,jaredross
3,16,2020-08-25,11432.146670276956,1955.5705152048165,2020-12-10 12:45:33.598434,jaredross
3,17,2020-08-25,13008.426089336945,2225.20714991073,2020-12-10 12:45:33.598434,jaredross
3,18,2020-08-25,5558.954959128213,950.9087599170358,2020-12-10 12:45:33.598434,jaredross
3,19,2020-08-25,3600.9252508712852,615.9703379566417,2020-12-10 12:45:33.598434,jaredross
3,20,2020-08-25,4160.979612711658,711.7726250086805,2020-12-10 12:45:33.598434,jaredross
3,97,2020-08-25,3397.9923621908365,581.2568598046672,2020-12-10 12:45:33.598434,jaredross
3,98,2020-08-25,2393.218278517672,409.38130317085995,2020-12-10 12:45:33.598434,jaredross
3,108,2020-08-25,8670.12901287262,1483.1027933430792,2020-12-10 12:45:33.598434,jaredross
3,12,2020-08-26,8836.376587544151,1507.4260746071586,2020-12-10 12:45:33.598434,jaredross
3,13,2020-08-26,6043.834861492373,1031.0373455196323,2020-12-10 12:45:33.598434,jaredross
3,14,2020-08-26,1752.8118857515276,299.01785129752363,2020-12-10 12:45:33.598434,jaredross
3,15,2020-08-26,29815.6510198841,5086.348384259176,2020-12-10 12:45:33.598434,jaredross
3,16,2020-08-26,11463.353199824924,1955.5705152048165,2020-12-10 12:45:33.598434,jaredross
3,17,2020-08-26,13043.935416223461,2225.20714991073,2020-12-10 12:45:33.598434,jaredross
3,18,2020-08-26,5574.129335139229,950.9087599170358,2020-12-10 12:45:33.598434,jaredross
3,19,2020-08-26,3610.7547591414605,615.9703379566417,2020-12-10 12:45:33.598434,jaredross
3,20,2020-08-26,4172.337911111571,711.7726250086805,2020-12-10 12:45:33.598434,jaredross
3,97,2020-08-26,3407.2679210261845,581.2568598046672,2020-12-10 12:45:33.598434,jaredross
3,98,2020-08-26,2399.75108806581,409.38130317085995,2020-12-10 12:45:33.598434,jaredross
3,108,2020-08-26,8693.79601479522,1483.1027933430792,2020-12-10 12:45:33.598434,jaredross
3,12,2020-08-27,8861.95194836385,1507.4260746071586,2020-12-10 12:45:33.598434,jaredross
3,13,2020-08-27,6061.32769419206,1031.0373455196323,2020-12-10 12:45:33.598434,jaredross
3,14,2020-08-27,1757.8850960185437,299.01785129752363,2020-12-10 12:45:33.598434,jaredross
3,15,2020-08-27,29901.947255151234,5086.348384259176,2020-12-10 12:45:33.598434,jaredross
3,16,2020-08-27,11496.5318892328,1955.5705152048165,2020-12-10 12:45:33.598434,jaredross
3,17,2020-08-27,13081.688826965257,2225.20714991073,2020-12-10 12:45:33.598434,jaredross
3,18,2020-08-27,5590.262686585884,950.9087599170358,2020-12-10 12:45:33.598434,jaredross
3,19,2020-08-27,3621.2054631015717,615.9703379566417,2020-12-10 12:45:33.598434,jaredross
3,20,2020-08-27,4184.414020191032,711.7726250086805,2020-12-10 12:45:33.598434,jaredross
3,97,2020-08-27,3417.129667594621,581.2568598046672,2020-12-10 12:45:33.598434,jaredross
3,98,2020-08-27,2406.69675174896,409.38130317085995,2020-12-10 12:45:33.598434,jaredross
3,108,2020-08-27,8718.958700854195,1483.1027933430792,2020-12-10 12:45:33.598434,jaredross
3,12,2020-08-28,8890.21003933946,1507.6943476227498,2020-12-10 12:45:33.598434,jaredross
3,13,2020-08-28,6080.655439412692,1031.220836771727,2020-12-10 12:45:33.598434,jaredross
3,14,2020-08-28,1763.4904612086734,299.071066789835,2020-12-10 12:45:33.598434,jaredross
3,15,2020-08-28,29997.295543068773,5087.253589524216,2020-12-10 12:45:33.598434,jaredross
3,16,2020-08-28,11533.190860746397,1955.9185434153885,2020-12-10 12:45:33.598434,jaredross
3,17,2020-08-28,13123.402385686963,2225.603164708721,2020-12-10 12:45:33.598434,jaredross
3,18,2020-08-28,5608.088347624846,951.0779908762664,2020-12-10 12:45:33.598434,jaredross
3,19,2020-08-28,3632.7523947498066,616.079960725454,2020-12-10 12:45:33.598434,jaredross
3,20,2020-08-28,4197.756853999109,711.899297481542,2020-12-10 12:45:33.598434,jaredross
3,97,2020-08-28,3428.0258631038023,581.3603046987417,2020-12-10 12:45:33.598434,jaredross
3,98,2020-08-28,2414.370981552721,409.454159782921,2020-12-10 12:45:33.598434,jaredross
3,108,2020-08-28,8746.760829506768,1483.3667376024391,2020-12-10 12:45:33.598434,jaredross
3,12,2020-08-29,8916.053673174749,1507.6943476227498,2020-12-10 12:45:33.598434,jaredross
3,13,2020-08-29,6098.331763364474,1031.220836771727,2020-12-10 12:45:33.598434,jaredross
3,14,2020-08-29,1768.6168869680012,299.071066789835,2020-12-10 12:45:33.598434,jaredross
3,15,2020-08-29,30084.496983600948,5087.253589524216,2020-12-10 12:45:33.598434,jaredross
3,16,2020-08-29,11566.717578364847,1955.9185434153885,2020-12-10 12:45:33.598434,jaredross
3,17,2020-08-29,13161.551811226751,2225.603164708721,2020-12-10 12:45:33.598434,jaredross
3,18,2020-08-29,5624.390930030732,951.0779908762664,2020-12-10 12:45:33.598434,jaredross
3,19,2020-08-29,3643.3127214787305,616.079960725454,2020-12-10 12:45:33.598434,jaredross
3,20,2020-08-29,4209.959635551432,711.899297481542,2020-12-10 12:45:33.598434,jaredross
3,97,2020-08-29,3437.9910545663133,581.3603046987417,2020-12-10 12:45:33.598434,jaredross
3,98,2020-08-29,2421.389501847932,409.454159782921,2020-12-10 12:45:33.598434,jaredross
3,108,2020-08-29,8772.1874598251,1483.3667376024391,2020-12-10 12:45:33.598434,jaredross
3,12,2020-08-30,8937.068392729396,1507.962620638341,2020-12-10 12:45:33.598434,jaredross
3,13,2020-08-30,6112.705244778552,1031.4043280238216,2020-12-10 12:45:33.598434,jaredross
3,14,2020-08-30,1772.7854338657241,299.12428228214634,2020-12-10 12:45:33.598434,jaredross
3,15,2020-08-30,30155.404729362406,5088.158794789256,2020-12-10 12:45:33.598434,jaredross
3,16,2020-08-30,11593.979788192997,1956.2665716259608,2020-12-10 12:45:33.598434,jaredross
3,17,2020-08-30,13192.572970402704,2225.9991795067117,2020-12-10 12:45:33.598434,jaredross
3,18,2020-08-30,5637.647355170467,951.2472218354972,2020-12-10 12:45:33.598434,jaredross
3,19,2020-08-30,3651.8998383690323,616.1895834942665,2020-12-10 12:45:33.598434,jaredross
3,20,2020-08-30,4219.882312592248,712.0259699544034,2020-12-10 12:45:33.598434,jaredross
3,97,2020-08-30,3446.0942379354833,581.4637495928163,2020-12-10 12:45:33.598434,jaredross
3,98,2020-08-30,2427.0966031260455,409.527016394982,2020-12-10 12:45:33.598434,jaredross
3,108,2020-08-30,8792.863093474956,1483.630681861799,2020-12-10 12:45:33.598434,jaredross
3,12,2020-08-31,8949.140678431002,1508.1414693154018,2020-12-10 12:45:33.598434,jaredross
3,13,2020-08-31,6120.962351122809,1031.5266555252178,2020-12-10 12:45:33.598434,jaredross
3,14,2020-08-31,1775.1801310197352,299.1597592770206,2020-12-10 12:45:33.598434,jaredross
3,15,2020-08-31,30196.1389662892,5088.76226496595,2020-12-10 12:45:33.598434,jaredross
3,16,2020-08-31,11609.641057668743,1956.4985904330088,2020-12-10 12:45:33.598434,jaredross
3,17,2020-08-31,13210.393636312292,2226.263189372039,2020-12-10 12:45:33.598434,jaredross
3,18,2020-08-31,5645.2627483358465,951.3600424749842,2020-12-10 12:45:33.598434,jaredross
3,19,2020-08-31,3656.832862965588,616.2626653401413,2020-12-10 12:45:33.598434,jaredross
3,20,2020-08-31,4225.582573871015,712.1104182696445,2020-12-10 12:45:33.598434,jaredross
3,97,2020-08-31,3450.749258168836,581.5327128555326,2020-12-10 12:45:33.598434,jaredross
3,98,2020-08-31,2430.3751506687913,409.57558746968937,2020-12-10 12:45:33.598434,jaredross
3,108,2020-08-31,8804.74058514615,1483.8066447013723,2020-12-10 12:45:33.598434,jaredross
3,12,2020-09-01,8970.781368355361,1508.3203179924626,2020-12-10 12:45:33.598434,jaredross
3,13,2020-09-01,6135.763978791775,1031.6489830266144,2020-12-10 12:45:33.598434,jaredross
3,14,2020-09-01,1779.4728473995183,299.1952362718948,2020-12-10 12:45:33.598434,jaredross
3,15,2020-09-01,30269.158857669085,5089.365735142643,2020-12-10 12:45:33.598434,jaredross
3,16,2020-09-01,11637.715333321563,1956.730609240057,2020-12-10 12:45:33.598434,jaredross
3,17,2020-09-01,13242.33883001689,2226.5271992373664,2020-12-10 12:45:33.598434,jaredross
3,18,2020-09-01,5658.9140457137855,951.4728631144714,2020-12-10 12:45:33.598434,jaredross
3,19,2020-09-01,3665.6757663164517,616.3357471860163,2020-12-10 12:45:33.598434,jaredross
3,20,2020-09-01,4235.800820015174,712.1948665848854,2020-12-10 12:45:33.598434,jaredross
3,97,2020-09-01,3459.0938129575134,581.601676118249,2020-12-10 12:45:33.598434,jaredross
3,98,2020-09-01,2436.25225070838,409.6241585443967,2020-12-10 12:45:33.598434,jaredross
3,108,2020-09-01,8826.032088734513,1483.9826075409455,2020-12-10 12:45:33.598434,jaredross
3,12,2020-09-02,8991.974936587068,1508.4991666695234,2020-12-10 12:45:33.598434,jaredross
3,13,2020-09-02,6150.259787707249,1031.7713105280106,2020-12-10 12:45:33.598434,jaredross
3,14,2020-09-02,1783.6768712921155,299.23071326676904,2020-12-10 12:45:33.598434,jaredross
3,15,2020-09-02,30340.670073607238,5089.969205319336,2020-12-10 12:45:33.598434,jaredross
3,16,2020-09-02,11665.20956195676,1956.962628047105,2020-12-10 12:45:33.598434,jaredross
3,17,2020-09-02,13273.623999058169,2226.7912091026938,2020-12-10 12:45:33.598434,jaredross
3,18,2020-09-02,5672.283291493007,951.5856837539584,2020-12-10 12:45:33.598434,jaredross
3,19,2020-09-02,3674.335965052628,616.4088290318912,2020-12-10 12:45:33.598434,jaredross
3,20,2020-09-02,4245.807945371232,712.2793149001265,2020-12-10 12:45:33.598434,jaredross
3,97,2020-09-02,3467.2659595893997,581.6706393809653,2020-12-10 12:45:33.598434,jaredross
3,98,2020-09-02,2442.0079230612005,409.672729619104,2020-12-10 12:45:33.598434,jaredross
3,108,2020-09-02,8846.883685223942,1484.1585703805188,2020-12-10 12:45:33.598434,jaredross
3,12,2020-09-03,9012.363685772003,1508.588591008054,2020-12-10 12:45:33.598434,jaredross
3,13,2020-09-03,6164.20512286644,1031.832474278709,2020-12-10 12:45:33.598434,jaredross
3,14,2020-09-03,1787.7212487077788,299.2484517642062,2020-12-10 12:45:33.598434,jaredross
3,15,2020-09-03,30409.46567375027,5090.270940407682,2020-12-10 12:45:33.598434,jaredross
3,16,2020-09-03,11691.659705960243,1957.078637450629,2020-12-10 12:45:33.598434,jaredross
3,17,2020-09-03,13303.721123705474,2226.923214035357,2020-12-10 12:45:33.598434,jaredross
3,18,2020-09-03,5685.144844394536,951.642094073702,2020-12-10 12:45:33.598434,jaredross
3,19,2020-09-03,3682.6672954823675,616.4453699548286,2020-12-10 12:45:33.598434,jaredross
3,20,2020-09-03,4255.4350533087045,712.3215390577469,2020-12-10 12:45:33.598434,jaredross
3,97,2020-09-03,3475.1277715390625,581.7051210123234,2020-12-10 12:45:33.598434,jaredross
3,98,2020-09-03,2447.545025577838,409.6970151564577,2020-12-10 12:45:33.598434,jaredross
3,108,2020-09-03,8866.943448935292,1484.2465518003053,2020-12-10 12:45:33.598434,jaredross
3,12,2020-09-04,9042.499687856753,1509.1251370392365,2020-12-10 12:45:33.598434,jaredross
3,13,2020-09-04,6184.817306851735,1032.199456782898,2020-12-10 12:45:33.598434,jaredross
3,14,2020-09-04,1793.699122344088,299.3548827488289,2020-12-10 12:45:33.598434,jaredross
3,15,2020-09-04,30511.150398523085,5092.081350937762,2020-12-10 12:45:33.598434,jaredross
3,16,2020-09-04,11730.754874947846,1957.7746938717733,2020-12-10 12:45:33.598434,jaredross
3,17,2020-09-04,13348.206786013117,2227.715243631339,2020-12-10 12:45:33.598434,jaredross
3,18,2020-09-04,5704.155122148113,951.9805559921633,2020-12-10 12:45:33.598434,jaredross
3,19,2020-09-04,3694.981586512289,616.6646154924533,2020-12-10 12:45:33.598434,jaredross
3,20,2020-09-04,4269.664594426811,712.5748840034698,2020-12-10 12:45:33.598434,jaredross
3,97,2020-09-04,3486.7480813067655,581.9120108004724,2020-12-10 12:45:33.598434,jaredross
3,98,2020-09-04,2455.7292516660254,409.84272838057973,2020-12-10 12:45:33.598434,jaredross
3,108,2020-09-04,8896.593187403383,1484.774440319025,2020-12-10 12:45:33.598434,jaredross
3,12,2020-09-05,9077.196331206553,1509.2145613777668,2020-12-10 12:45:33.598434,jaredross
3,13,2020-09-05,6208.548842122638,1032.2606205335965,2020-12-10 12:45:33.598434,jaredross
3,14,2020-09-05,1800.5816593496904,299.372621246266,2020-12-10 12:45:33.598434,jaredross
3,15,2020-09-05,30628.22361280158,5092.383086026109,2020-12-10 12:45:33.598434,jaredross
3,16,2020-09-05,11775.766523515174,1957.8907032752975,2020-12-10 12:45:33.598434,jaredross
3,17,2020-09-05,13399.424699886604,2227.8472485640027,2020-12-10 12:45:33.598434,jaredross
3,18,2020-09-05,5726.042326208611,952.0369663119068,2020-12-10 12:45:33.598434,jaredross
3,19,2020-09-05,3709.1594646120207,616.7011564153908,2020-12-10 12:45:33.598434,jaredross
3,20,2020-09-05,4286.047567583563,712.6171081610904,2020-12-10 12:45:33.598434,jaredross
3,97,2020-09-05,3500.1269542737355,581.9464924318306,2020-12-10 12:45:33.598434,jaredross
3,98,2020-09-05,2465.15204015925,409.86701391793343,2020-12-10 12:45:33.598434,jaredross
3,108,2020-09-05,8930.729978280593,1484.8624217388117,2020-12-10 12:45:33.598434,jaredross
3,12,2020-09-06,9094.902350235574,1509.482834393358,2020-12-10 12:45:33.598434,jaredross
3,13,2020-09-06,6220.659264760883,1032.444111785691,2020-12-10 12:45:33.598434,jaredross
3,14,2020-09-06,1804.09388184224,299.4258367385774,2020-12-10 12:45:33.598434,jaredross
3,15,2020-09-06,30687.96716029421,5093.288291291149,2020-12-10 12:45:33.598434,jaredross
3,16,2020-09-06,11798.736385412936,1958.2387314858695,2020-12-10 12:45:33.598434,jaredross
3,17,2020-09-06,13425.561676554002,2228.2432633619933,2020-12-10 12:45:33.598434,jaredross
3,18,2020-09-06,5737.211569517834,952.2061972711375,2020-12-10 12:45:33.598434,jaredross
3,19,2020-09-06,3716.3945673536364,616.8107791842032,2020-12-10 12:45:33.598434,jaredross
3,20,2020-09-06,4294.407950792422,712.7437806339518,2020-12-10 12:45:33.598434,jaredross
3,97,2020-09-06,3506.954317282653,582.0499373259051,2020-12-10 12:45:33.598434,jaredross
3,98,2020-09-06,2469.9605765552774,409.93987052999444,2020-12-10 12:45:33.598434,jaredross
3,108,2020-09-06,8948.150299398343,1485.1263659981717,2020-12-10 12:45:33.598434,jaredross
3,12,2020-09-07,9104.649603135389,1510.0193804245405,2020-12-10 12:45:33.598434,jaredross
3,13,2020-09-07,6227.326113586987,1032.8110942898802,2020-12-10 12:45:33.598434,jaredross
3,14,2020-09-07,1806.027378062886,299.5322677232001,2020-12-10 12:45:33.598434,jaredross
3,15,2020-09-07,30720.856284923993,5095.098701821229,2020-12-10 12:45:33.598434,jaredross
3,16,2020-09-07,11811.381410397056,1958.9347879070137,2020-12-10 12:45:33.598434,jaredross
3,17,2020-09-07,13439.950214214336,2229.0352929579753,2020-12-10 12:45:33.598434,jaredross
3,18,2020-09-07,5743.360294369881,952.5446591895987,2020-12-10 12:45:33.598434,jaredross
3,19,2020-09-07,3720.3775279538186,617.0300247218279,2020-12-10 12:45:33.598434,jaredross
3,20,2020-09-07,4299.0103839730555,712.9971255796748,2020-12-10 12:45:33.598434,jaredross
3,97,2020-09-07,3510.7128151006937,582.2568271140542,2020-12-10 12:45:33.598434,jaredross
3,98,2020-09-07,2472.6077001268277,410.0855837541165,2020-12-10 12:45:33.598434,jaredross
3,108,2020-09-07,8957.740274155085,1485.6542545168913,2020-12-10 12:45:33.598434,jaredross
3,12,2020-09-08,9128.88359887713,1510.1982291016013,2020-12-10 12:45:33.598434,jaredross
3,13,2020-09-08,6243.9014900262,1032.9334217912767,2020-12-10 12:45:33.598434,jaredross
3,14,2020-09-08,1810.8345108683454,299.5677447180743,2020-12-10 12:45:33.598434,jaredross
3,15,2020-09-08,30802.626493865933,5095.702171997922,2020-12-10 12:45:33.598434,jaredross
3,16,2020-09-08,11842.819958752072,1959.166806714062,2020-12-10 12:45:33.598434,jaredross
3,17,2020-09-08,13475.723550966179,2229.2993028233022,2020-12-10 12:45:33.598434,jaredross
3,18,2020-09-08,5758.647491020383,952.6574798290859,2020-12-10 12:45:33.598434,jaredross
3,19,2020-09-08,3730.2801180698684,617.1031065677028,2020-12-10 12:45:33.598434,jaredross
3,20,2020-09-08,4310.453130688209,713.0815738949158,2020-12-10 12:45:33.598434,jaredross
3,97,2020-09-08,3520.0573371987575,582.3257903767704,2020-12-10 12:45:33.598434,jaredross
3,98,2020-09-08,2479.189080749673,410.1341548288238,2020-12-10 12:45:33.598434,jaredross
3,108,2020-09-08,8981.58323891726,1485.8302173564646,2020-12-10 12:45:33.598434,jaredross
3,12,2020-09-09,9148.37810467676,1510.4665021171925,2020-12-10 12:45:33.598434,jaredross
